order_id,customer_id,order_date,ship_date,ship_mode,order_total
ORD003900,CUST01095,2023-03-21,2023-03-26,Standard,261.05
ORD003901,CUST00306,2024-03-04,2024-03-09,Standard,561.36
ORD003902,CUST00901,2024-12-24,2024-12-26,Express,2901.2
ORD003903,CUST00458,2024-04-13,2024-04-15,Express,1670.21
ORD003904,CUST01197,2023-12-19,2023-12-24,Standard,1268.57
ORD003905,CUST00928,2023-04-08,2023-04-10,Express,531.98
ORD003906,CUST00988,2024-05-30,2024-06-04,Standard,2633.09
ORD003907,CUST00303,2024-09-22,2024-09-27,Standard,254.32
ORD003908,CUST00094,2024-08-15,2024-08-17,Express,3430.52
ORD003909,CUST00178,2023-03-02,2023-03-04,Express,189.84
ORD003910,CUST01119,2024-10-10,2024-10-15,Standard,60.14
ORD003911,CUST00148,2024-10-05,2024-10-10,Standard,1000.23
ORD003912,CUST01108,2023-11-14,2023-11-14,Same Day,879.06
ORD003913,CUST00226,2024-05-11,2024-05-13,Express,449.51
ORD003914,CUST00028,2023-01-26,2023-01-26,Same Day,1801.72
ORD003915,CUST00722,2024-10-18,2024-10-20,Express,7031.44
ORD003916,CUST00964,2024-10-07,2024-10-12,Standard,396.48
ORD003917,CUST00700,2023-11-18,2023-11-23,Standard,648.87
ORD003918,CUST00744,2024-12-07,2024-12-12,Standard,1994.18
ORD003919,CUST00501,2024-04-01,2024-04-06,Standard,696.69
ORD003920,CUST00578,2024-11-15,2024-11-20,Standard,470.05
ORD003921,CUST00414,2024-08-20,2024-08-22,Express,56.26
ORD003922,CUST00503,2024-03-13,2024-03-18,Standard,199.41
ORD003923,CUST00951,2024-03-30,2024-03-30,Same Day,1126.43
ORD003924,CUST00562,2023-12-06,2023-12-11,Standard,125.3
ORD003925,CUST00892,2023-02-03,2023-02-08,Standard,532.68
ORD003926,CUST00849,2023-04-28,2023-05-03,Standard,599.09
ORD003927,CUST00057,2024-06-24,2024-06-24,Same Day,951.31
ORD003928,CUST00722,2024-09-06,2024-09-08,Express,443.34
ORD003929,CUST00760,2024-03-13,2024-03-18,Standard,1523.09
ORD003930,CUST00792,2023-11-02,2023-11-07,Standard,4382.17
ORD003931,CUST00084,2024-11-27,2024-11-27,Same Day,924.72
ORD003932,CUST00683,2023-11-22,2023-11-27,Standard,3228.26
ORD003933,CUST00697,2023-03-07,2023-03-09,Express,163.08
ORD003934,CUST00029,2024-01-12,2024-01-14,Express,1569.08
ORD003935,CUST00929,2024-03-16,2024-03-21,Standard,1088.45
ORD003936,CUST00342,2024-11-28,2024-12-03,Standard,1029.73
ORD003937,CUST00213,2023-12-15,2023-12-20,Standard,2568.03
ORD003938,CUST00357,2024-10-12,2024-10-14,Express,2806.95
ORD003939,CUST01137,2023-09-09,2023-09-14,Standard,5325.58
ORD003940,CUST01010,2024-10-04,2024-10-09,Standard,2665.96
ORD003941,CUST00846,2023-07-25,2023-07-30,Standard,611.83
ORD003942,CUST00389,2024-07-17,2024-07-22,Standard,2584.64
ORD003943,CUST00954,2024-11-26,2024-11-26,Same Day,2868.15
ORD003944,CUST00569,2024-09-20,2024-09-25,Standard,969.31
ORD003945,CUST01074,2024-05-14,2024-05-19,Standard,475.84
ORD003946,CUST00889,2024-10-24,2024-10-29,Standard,797.2
ORD003947,CUST00120,2023-08-14,2023-08-19,Standard,3204.49
ORD003948,CUST01100,2024-09-30,2024-10-05,Standard,425.51
ORD003949,CUST00317,2023-11-03,2023-11-08,Standard,990.84
ORD003950,CUST00093,2024-03-04,2024-03-06,Express,3391.01
ORD003951,CUST00764,2023-10-09,2023-10-14,Standard,80.76
ORD003952,CUST00527,2023-12-13,2023-12-13,Same Day,5175.42
ORD003953,CUST01005,2024-02-22,2024-02-27,Standard,899.52
ORD003954,CUST00621,2023-06-23,2023-06-25,Express,1636.77
ORD003955,CUST00916,2023-05-31,2023-06-05,Standard,1920.23
ORD003956,CUST00326,2024-07-03,2024-07-08,Standard,491.47
ORD003957,CUST00610,2024-07-23,2024-07-28,Standard,6053.79
ORD003958,CUST00984,2023-09-08,2023-09-13,Standard,2058.31
ORD003959,CUST00828,2024-05-12,2024-05-14,Express,1528.14
ORD003960,CUST00091,2023-02-18,2023-02-23,Standard,271.61
ORD003961,CUST00896,2023-11-11,2023-11-16,Standard,102.62
ORD003962,CUST00899,2024-01-05,2024-01-05,Same Day,1054.86
ORD003963,CUST00212,2024-11-05,2024-11-10,Standard,4692.25
ORD003964,CUST00210,2023-08-03,2023-08-08,Standard,307.87
ORD003965,CUST00094,2023-03-02,2023-03-04,Express,1068.0
ORD003966,CUST00158,2024-08-28,2024-09-02,Standard,32.86
ORD003967,CUST00644,2024-11-11,2024-11-16,Standard,1396.87
ORD003968,CUST01002,2023-05-16,2023-05-21,Standard,217.22
ORD003969,CUST00367,2023-01-11,2023-01-16,Standard,2239.7
ORD003970,CUST00980,2024-06-09,2024-06-14,Standard,2517.21
ORD003971,CUST00653,2023-12-08,2023-12-13,Standard,3082.96
ORD003972,CUST00097,2024-10-30,2024-11-04,Standard,176.66
ORD003973,CUST00253,2024-11-27,2024-12-02,Standard,746.37
ORD003974,CUST01119,2024-05-19,2024-05-21,Express,3761.35
ORD003975,CUST00920,2023-01-03,2023-01-08,Standard,305.71
ORD003976,CUST00761,2024-06-07,2024-06-09,Express,44.01
ORD003977,CUST00752,2023-08-30,2023-09-04,Standard,405.48
ORD003978,CUST01133,2023-10-26,2023-10-31,Standard,864.21
ORD003979,CUST00018,2024-11-05,2024-11-07,Express,348.27
ORD003980,CUST00611,2024-09-06,2024-09-11,Standard,198.4
ORD003981,CUST00541,2023-05-28,2023-06-02,Standard,591.8
ORD003982,CUST00111,2024-09-15,2024-09-20,Standard,624.59
ORD003983,CUST00094,2023-09-07,2023-09-09,Express,2114.87
ORD003984,CUST00305,2023-10-13,2023-10-18,Standard,152.85
ORD003985,CUST00672,2023-12-01,2023-12-06,Standard,164.64
ORD003986,CUST00311,2024-01-18,2024-01-23,Standard,1967.94
ORD003987,CUST00122,2024-02-21,2024-02-23,Express,2084.84
ORD003988,CUST00433,2024-10-09,2024-10-14,Standard,2507.09
ORD003989,CUST01125,2023-11-23,2023-11-28,Standard,388.26
ORD003990,CUST01056,2024-03-10,2024-03-15,Standard,231.91
ORD003991,CUST00077,2023-11-13,2023-11-18,Standard,1414.3
ORD003992,CUST00280,2023-12-11,2023-12-16,Standard,1570.92
ORD003993,CUST00086,2024-09-30,2024-10-05,Standard,853.75
ORD003994,CUST00360,2024-10-20,2024-10-20,Same Day,1459.92
ORD003995,CUST01021,2023-06-28,2023-06-30,Express,127.77
ORD003996,CUST01015,2024-10-22,2024-10-27,Standard,2256.61
ORD003997,CUST00308,2024-03-23,2024-03-28,Standard,208.84
ORD003998,CUST00335,2024-02-05,2024-02-10,Standard,4467.49
ORD003999,CUST01131,2024-04-25,2024-04-30,Standard,5841.87
ORD004000,CUST00919,2024-11-06,2024-11-11,Standard,5374.75
ORD004001,CUST00510,2024-12-19,2024-12-21,Express,57.04
ORD004002,CUST00513,2023-05-27,2023-05-29,Express,4094.33
ORD004003,CUST01118,2024-07-29,2024-08-03,Standard,1762.23
ORD004004,CUST00054,2023-04-26,2023-05-01,Standard,2464.58
ORD004005,CUST00889,2024-11-23,2024-11-28,Standard,727.73
ORD004006,CUST00275,2024-04-11,2024-04-13,Express,132.94
ORD004007,CUST00988,2023-09-22,2023-09-24,Express,118.42
ORD004008,CUST00030,2024-12-02,2024-12-07,Standard,586.13
ORD004009,CUST00859,2024-09-13,2024-09-15,Express,2354.22
ORD004010,CUST00040,2023-12-13,2023-12-13,Same Day,3874.33
ORD004011,CUST00760,2024-10-21,2024-10-23,Express,552.44
ORD004012,CUST00937,2024-12-05,2024-12-07,Express,501.76
ORD004013,CUST00592,2023-05-26,2023-05-26,Same Day,3060.98
ORD004014,CUST00482,2024-11-30,2024-11-30,Same Day,922.08
ORD004015,CUST00809,2023-11-24,2023-11-26,Express,1300.04
ORD004016,CUST00250,2023-08-02,2023-08-07,Standard,2193.45
ORD004017,CUST00472,2024-06-26,2024-06-26,Same Day,256.57
ORD004018,CUST00049,2024-01-10,2024-01-15,Standard,629.05
ORD004019,CUST00957,2024-11-17,2024-11-22,Standard,75.68
ORD004020,CUST00270,2023-12-09,2023-12-11,Express,1795.52
ORD004021,CUST00188,2024-06-07,2024-06-09,Express,258.24
ORD004022,CUST00037,2024-12-01,2024-12-03,Express,4453.01
ORD004023,CUST01117,2024-04-28,2024-04-30,Express,680.15
ORD004024,CUST00513,2024-12-08,2024-12-10,Express,183.46
ORD004025,CUST00379,2023-03-12,2023-03-17,Standard,820.86
ORD004026,CUST00577,2023-07-22,2023-07-24,Express,113.9
ORD004027,CUST00803,2024-01-09,2024-01-14,Standard,577.37
ORD004028,CUST00820,2024-04-16,2024-04-21,Standard,81.96
ORD004029,CUST01148,2023-01-09,2023-01-11,Express,203.3
ORD004030,CUST00694,2023-10-28,2023-11-02,Standard,1270.34
ORD004031,CUST01110,2024-03-17,2024-03-19,Express,1671.48
ORD004032,CUST00408,2024-07-01,2024-07-03,Express,512.45
ORD004033,CUST01131,2023-08-02,2023-08-07,Standard,307.44
ORD004034,CUST00160,2024-04-25,2024-04-30,Standard,3462.19
ORD004035,CUST00716,2024-07-27,2024-08-01,Standard,6970.01
ORD004036,CUST00047,2023-12-04,2023-12-09,Standard,278.66
ORD004037,CUST00690,2023-02-23,2023-02-25,Express,1710.52
ORD004038,CUST00185,2024-07-19,2024-07-21,Express,2618.37
ORD004039,CUST01076,2024-05-27,2024-06-01,Standard,1418.37
ORD004040,CUST01186,2023-07-08,2023-07-08,Same Day,10304.91
ORD004041,CUST00010,2024-11-18,2024-11-18,Same Day,2357.27
ORD004042,CUST01036,2024-08-12,2024-08-17,Standard,3486.84
ORD004043,CUST00433,2023-01-13,2023-01-18,Standard,499.26
ORD004044,CUST00021,2024-01-16,2024-01-21,Standard,3873.59
ORD004045,CUST00827,2023-04-27,2023-05-02,Standard,277.07
ORD004046,CUST00955,2023-11-13,2023-11-15,Express,52.84
ORD004047,CUST00172,2024-09-12,2024-09-17,Standard,10.88
ORD004048,CUST00933,2024-02-09,2024-02-14,Standard,1576.98
ORD004049,CUST00421,2023-01-02,2023-01-07,Standard,177.76
ORD004050,CUST00863,2023-06-17,2023-06-19,Express,134.05
ORD004051,CUST00252,2024-03-11,2024-03-13,Express,650.02
ORD004052,CUST01132,2024-03-13,2024-03-15,Express,287.64
ORD004053,CUST00962,2024-06-28,2024-06-30,Express,729.36
ORD004054,CUST00894,2023-12-14,2023-12-19,Standard,899.52
ORD004055,CUST00011,2023-06-04,2023-06-09,Standard,1542.78
ORD004056,CUST00141,2023-06-12,2023-06-14,Express,1272.3
ORD004057,CUST00912,2023-03-13,2023-03-15,Express,1742.49
ORD004058,CUST00352,2024-10-29,2024-11-03,Standard,993.75
ORD004059,CUST01070,2024-11-25,2024-11-27,Express,1882.24
ORD004060,CUST00323,2023-06-12,2023-06-14,Express,2418.97
ORD004061,CUST01007,2023-06-05,2023-06-10,Standard,791.3
ORD004062,CUST00917,2023-04-08,2023-04-13,Standard,1722.92
ORD004063,CUST00891,2023-11-17,2023-11-22,Standard,3300.12
ORD004064,CUST01186,2023-12-24,2023-12-26,Express,52.21
ORD004065,CUST00879,2023-05-22,2023-05-27,Standard,333.08
ORD004066,CUST00342,2023-10-05,2023-10-07,Express,2011.03
ORD004067,CUST00761,2024-02-01,2024-02-03,Express,4041.0
ORD004068,CUST01146,2023-01-31,2023-01-31,Same Day,190.85
ORD004069,CUST00338,2023-10-27,2023-11-01,Standard,315.45
ORD004070,CUST00832,2023-11-16,2023-11-18,Express,1314.31
ORD004071,CUST00272,2024-03-03,2024-03-08,Standard,407.31
ORD004072,CUST00547,2023-01-11,2023-01-16,Standard,1408.28
ORD004073,CUST01103,2023-01-14,2023-01-14,Same Day,703.03
ORD004074,CUST00082,2023-04-27,2023-04-29,Express,591.8
ORD004075,CUST00586,2024-05-15,2024-05-20,Standard,2322.9
ORD004076,CUST00777,2023-08-04,2023-08-09,Standard,496.32
ORD004077,CUST00366,2023-01-31,2023-02-02,Express,5188.33
ORD004078,CUST00519,2023-12-23,2023-12-25,Express,1527.28
ORD004079,CUST00081,2023-10-16,2023-10-18,Express,73.51
ORD004080,CUST00866,2024-03-04,2024-03-09,Standard,973.4
ORD004081,CUST00997,2023-02-02,2023-02-07,Standard,5042.0
ORD004082,CUST00645,2024-10-15,2024-10-17,Express,448.73
ORD004083,CUST00521,2023-06-13,2023-06-18,Standard,4827.03
ORD004084,CUST00479,2023-11-11,2023-11-16,Standard,3548.83
ORD004085,CUST00851,2023-04-25,2023-04-30,Standard,795.95
ORD004086,CUST00098,2023-01-24,2023-01-29,Standard,2576.76
ORD004087,CUST00317,2024-11-05,2024-11-10,Standard,3430.52
ORD004088,CUST00647,2023-06-01,2023-06-06,Standard,286.01
ORD004089,CUST00472,2023-07-11,2023-07-13,Express,81.22
ORD004090,CUST00626,2024-12-13,2024-12-18,Standard,155.4
ORD004091,CUST00172,2024-07-20,2024-07-25,Standard,228.21
ORD004092,CUST00885,2024-11-14,2024-11-14,Same Day,95.32
ORD004093,CUST00195,2024-01-23,2024-01-28,Standard,1880.2
ORD004094,CUST00570,2023-01-16,2023-01-18,Express,898.3
ORD004095,CUST00757,2024-07-17,2024-07-19,Express,683.02
ORD004096,CUST00644,2023-05-02,2023-05-07,Standard,539.79
ORD004097,CUST00525,2024-07-16,2024-07-21,Standard,161.39
ORD004098,CUST00255,2024-10-19,2024-10-24,Standard,75.67
ORD004099,CUST00467,2023-11-27,2023-12-02,Standard,990.3
ORD004100,CUST00398,2024-10-11,2024-10-16,Standard,6024.24
ORD004101,CUST00622,2023-11-24,2023-11-29,Standard,3578.85
ORD004102,CUST00442,2024-08-09,2024-08-11,Express,367.16
ORD004103,CUST01189,2023-09-18,2023-09-23,Standard,813.12
ORD004104,CUST01028,2023-04-14,2023-04-16,Express,5351.81
ORD004105,CUST00100,2023-12-28,2024-01-02,Standard,5163.52
ORD004106,CUST00227,2023-04-28,2023-04-30,Express,2365.9
ORD004107,CUST00002,2024-09-29,2024-10-04,Standard,404.04
ORD004108,CUST00695,2024-07-13,2024-07-18,Standard,1309.8
ORD004109,CUST00811,2024-11-06,2024-11-11,Standard,4614.41
ORD004110,CUST00286,2023-12-18,2023-12-18,Same Day,10141.22
ORD004111,CUST00295,2024-08-20,2024-08-25,Standard,28.99
ORD004112,CUST00819,2023-08-04,2023-08-09,Standard,2069.36
ORD004113,CUST00540,2023-11-28,2023-11-30,Express,280.4
ORD004114,CUST00109,2024-12-10,2024-12-12,Express,495.42
ORD004115,CUST01067,2024-06-11,2024-06-13,Express,3927.55
ORD004116,CUST00777,2024-01-31,2024-02-05,Standard,3246.67
ORD004117,CUST01188,2023-03-30,2023-04-01,Express,609.72
ORD004118,CUST00966,2023-01-22,2023-01-24,Express,231.18
ORD004119,CUST00557,2024-05-20,2024-05-25,Standard,2448.37
ORD004120,CUST01107,2023-11-25,2023-11-27,Express,547.24
ORD004121,CUST00377,2023-01-04,2023-01-06,Express,1533.42
ORD004122,CUST00736,2024-10-07,2024-10-09,Express,1483.74
ORD004123,CUST00400,2024-12-25,2024-12-30,Standard,228.02
ORD004124,CUST00078,2023-01-10,2023-01-12,Express,1206.26
ORD004125,CUST00973,2023-12-28,2023-12-30,Express,557.31
ORD004126,CUST00304,2023-01-29,2023-01-31,Express,1064.8
ORD004127,CUST00554,2023-02-16,2023-02-21,Standard,5940.23
ORD004128,CUST00182,2023-09-05,2023-09-10,Standard,2285.04
ORD004129,CUST00146,2024-12-01,2024-12-06,Standard,1042.42
ORD004130,CUST01037,2024-02-04,2024-02-06,Express,2686.64
ORD004131,CUST00677,2024-05-14,2024-05-16,Express,144.81
ORD004132,CUST01111,2024-09-09,2024-09-14,Standard,1412.04
ORD004133,CUST00083,2023-12-05,2023-12-10,Standard,6477.91
ORD004134,CUST00437,2023-05-08,2023-05-08,Same Day,8248.48
ORD004135,CUST00607,2024-11-18,2024-11-20,Express,2363.62
ORD004136,CUST00610,2024-06-10,2024-06-12,Express,493.28
ORD004137,CUST01007,2024-05-19,2024-05-21,Express,4286.15
ORD004138,CUST00959,2024-08-22,2024-08-24,Express,2245.0
ORD004139,CUST00226,2024-06-01,2024-06-01,Same Day,716.53
ORD004140,CUST00288,2024-01-07,2024-01-07,Same Day,34.06
ORD004141,CUST01051,2023-03-28,2023-04-02,Standard,273.26
ORD004142,CUST00961,2023-09-22,2023-09-22,Same Day,5130.52
ORD004143,CUST01086,2023-03-06,2023-03-11,Standard,226.28
ORD004144,CUST01078,2023-06-21,2023-06-26,Standard,209.76
ORD004145,CUST00331,2023-04-16,2023-04-18,Express,73.08
ORD004146,CUST01180,2024-07-18,2024-07-23,Standard,1659.55
ORD004147,CUST00755,2024-12-02,2024-12-07,Standard,1744.63
ORD004148,CUST01157,2024-03-22,2024-03-24,Express,1441.84
ORD004149,CUST00293,2024-02-23,2024-02-25,Express,63.28
ORD004150,CUST00023,2024-04-21,2024-04-26,Standard,48.9
ORD004151,CUST01144,2023-10-25,2023-10-27,Express,182.14
ORD004152,CUST01200,2023-11-09,2023-11-11,Express,689.9
ORD004153,CUST00110,2023-11-22,2023-11-27,Standard,285.96
ORD004154,CUST00678,2023-04-14,2023-04-19,Standard,25.84
ORD004155,CUST00217,2023-10-13,2023-10-18,Standard,1139.11
ORD004156,CUST00512,2024-04-26,2024-04-28,Express,2146.9
ORD004157,CUST00387,2024-12-22,2024-12-22,Same Day,173.88
ORD004158,CUST00604,2023-06-12,2023-06-14,Express,1495.55
ORD004159,CUST00038,2023-04-04,2023-04-09,Standard,3854.68
ORD004160,CUST00875,2024-12-16,2024-12-18,Express,3659.57
ORD004161,CUST00140,2023-09-09,2023-09-14,Standard,4490.0
ORD004162,CUST00300,2024-06-16,2024-06-21,Standard,76.36
ORD004163,CUST00618,2024-02-09,2024-02-14,Standard,460.91
ORD004164,CUST00881,2024-05-07,2024-05-09,Express,150.71
ORD004165,CUST00702,2023-12-23,2023-12-28,Standard,5282.09
ORD004166,CUST01166,2024-06-09,2024-06-11,Express,725.77
ORD004167,CUST00346,2024-01-19,2024-01-21,Express,152.51
ORD004168,CUST00536,2024-12-14,2024-12-19,Standard,5403.05
ORD004169,CUST00111,2024-08-30,2024-09-04,Standard,271.77
ORD004170,CUST00237,2023-10-05,2023-10-07,Express,90.32
ORD004171,CUST00122,2023-02-15,2023-02-20,Standard,140.87
ORD004172,CUST00752,2024-06-03,2024-06-08,Standard,591.8
ORD004173,CUST00075,2024-02-08,2024-02-13,Standard,60.57
ORD004174,CUST00367,2024-01-12,2024-01-17,Standard,261.06
ORD004175,CUST00191,2023-01-22,2023-01-27,Standard,134.49
ORD004176,CUST00195,2024-08-19,2024-08-24,Standard,5254.02
ORD004177,CUST00047,2023-01-12,2023-01-12,Same Day,990.3
ORD004178,CUST00038,2024-08-02,2024-08-04,Express,132.17
ORD004179,CUST00230,2023-07-19,2023-07-24,Standard,256.8
ORD004180,CUST00921,2023-02-17,2023-02-22,Standard,3893.22
ORD004181,CUST00370,2024-03-27,2024-03-27,Same Day,6256.72
ORD004182,CUST00692,2024-12-27,2024-12-29,Express,1161.05
ORD004183,CUST00596,2024-10-02,2024-10-07,Standard,973.06
ORD004184,CUST00016,2023-12-22,2023-12-27,Standard,273.1
ORD004185,CUST00127,2023-11-21,2023-11-26,Standard,824.5
ORD004186,CUST00587,2023-12-15,2023-12-20,Standard,333.03
ORD004187,CUST00978,2024-09-30,2024-10-05,Standard,263.67
ORD004188,CUST01117,2023-12-08,2023-12-10,Express,225.09
ORD004189,CUST00686,2023-06-29,2023-07-04,Standard,1381.99
ORD004190,CUST00516,2023-05-26,2023-05-31,Standard,495.42
ORD004191,CUST01040,2023-12-13,2023-12-18,Standard,508.64
ORD004192,CUST00707,2023-06-02,2023-06-04,Express,100.4
ORD004193,CUST01153,2024-01-02,2024-01-04,Express,383.31
ORD004194,CUST00803,2023-07-22,2023-07-27,Standard,1045.04
ORD004195,CUST00701,2023-03-31,2023-04-02,Express,320.91
ORD004196,CUST01069,2023-06-17,2023-06-22,Standard,136.21
ORD004197,CUST00367,2023-07-04,2023-07-06,Express,43.07
ORD004198,CUST00860,2023-04-09,2023-04-11,Express,96.68
ORD004199,CUST00794,2023-08-21,2023-08-26,Standard,433.5
ORD004200,CUST00063,2024-10-10,2024-10-12,Express,547.24
ORD004201,CUST00435,2024-07-18,2024-07-20,Express,1170.5
ORD004202,CUST00295,2024-09-27,2024-09-29,Express,459.77
ORD004203,CUST00769,2023-12-01,2023-12-06,Standard,1589.36
ORD004204,CUST00426,2024-10-08,2024-10-10,Express,2442.24
ORD004205,CUST00504,2023-12-31,2024-01-02,Express,392.58
ORD004206,CUST00067,2023-08-10,2023-08-15,Standard,286.6
ORD004207,CUST00216,2023-05-02,2023-05-07,Standard,246.33
ORD004208,CUST00530,2023-05-04,2023-05-09,Standard,250.49
ORD004209,CUST00448,2023-02-18,2023-02-20,Express,1104.84
ORD004210,CUST00576,2023-04-12,2023-04-17,Standard,299.68
ORD004211,CUST01126,2024-06-24,2024-06-29,Standard,3527.61
ORD004212,CUST00539,2024-06-20,2024-06-22,Express,1137.93
ORD004213,CUST01118,2023-02-17,2023-02-22,Standard,1178.44
ORD004214,CUST00114,2024-12-21,2024-12-26,Standard,85.5
ORD004215,CUST00797,2023-02-10,2023-02-12,Express,781.4
ORD004216,CUST00324,2024-04-07,2024-04-12,Standard,161.39
ORD004217,CUST00898,2024-11-06,2024-11-11,Standard,1477.15
ORD004218,CUST01082,2023-03-17,2023-03-22,Standard,519.88
ORD004219,CUST01022,2024-07-22,2024-07-24,Express,1337.63
ORD004220,CUST00103,2023-07-06,2023-07-11,Standard,3057.12
ORD004221,CUST00869,2023-01-26,2023-01-26,Same Day,3153.47
ORD004222,CUST00601,2023-05-10,2023-05-15,Standard,159.52
ORD004223,CUST01105,2024-09-20,2024-09-20,Same Day,5081.36
ORD004224,CUST00277,2024-07-14,2024-07-19,Standard,95.32
ORD004225,CUST00720,2023-11-29,2023-12-04,Standard,282.85
ORD004226,CUST00791,2023-05-29,2023-06-03,Standard,5450.2
ORD004227,CUST00140,2023-09-01,2023-09-06,Standard,106.11
ORD004228,CUST00088,2023-12-25,2023-12-25,Same Day,236.81
ORD004229,CUST01040,2023-12-05,2023-12-05,Same Day,314.4
ORD004230,CUST00083,2024-04-10,2024-04-10,Same Day,3380.5
ORD004231,CUST00739,2023-04-09,2023-04-14,Standard,459.09
ORD004232,CUST00392,2023-07-12,2023-07-17,Standard,1224.5
ORD004233,CUST00509,2023-12-11,2023-12-16,Standard,7045.51
ORD004234,CUST01109,2024-01-01,2024-01-06,Standard,183.42
ORD004235,CUST00607,2023-04-27,2023-05-02,Standard,2974.6
ORD004236,CUST00712,2023-10-10,2023-10-15,Standard,431.46
ORD004237,CUST00736,2024-03-07,2024-03-07,Same Day,612.4
ORD004238,CUST00670,2023-02-02,2023-02-04,Express,7348.05
ORD004239,CUST01041,2023-07-18,2023-07-23,Standard,973.56
ORD004240,CUST00569,2024-03-02,2024-03-07,Standard,227.81
ORD004241,CUST00327,2024-11-15,2024-11-15,Same Day,182.06
ORD004242,CUST00986,2023-08-12,2023-08-17,Standard,646.16
ORD004243,CUST00416,2024-01-14,2024-01-19,Standard,262.6
ORD004244,CUST00765,2024-07-01,2024-07-06,Standard,3532.71
ORD004245,CUST00635,2023-11-06,2023-11-08,Express,2087.17
ORD004246,CUST00282,2024-07-07,2024-07-12,Standard,5634.53
ORD004247,CUST00859,2024-11-09,2024-11-11,Express,717.25
ORD004248,CUST00600,2023-12-10,2023-12-10,Same Day,650.02
ORD004249,CUST00619,2023-08-09,2023-08-14,Standard,2807.66
ORD004250,CUST00327,2024-07-11,2024-07-16,Standard,2213.66
ORD004251,CUST01122,2023-09-18,2023-09-23,Standard,5711.86
ORD004252,CUST00673,2023-08-06,2023-08-11,Standard,1573.57
ORD004253,CUST00101,2024-09-22,2024-09-24,Express,214.34
ORD004254,CUST00975,2024-07-18,2024-07-18,Same Day,294.13
ORD004255,CUST01068,2023-08-16,2023-08-21,Standard,2701.98
ORD004256,CUST00989,2024-02-26,2024-02-28,Express,315.45
ORD004257,CUST00208,2023-04-30,2023-05-05,Standard,1093.74
ORD004258,CUST00175,2024-04-08,2024-04-10,Express,4023.87
ORD004259,CUST00342,2023-01-28,2023-02-02,Standard,616.93
ORD004260,CUST00102,2024-07-27,2024-08-01,Standard,411.6
ORD004261,CUST00803,2023-12-03,2023-12-08,Standard,638.06
ORD004262,CUST00894,2023-08-04,2023-08-06,Express,268.7
ORD004263,CUST00491,2024-09-29,2024-10-04,Standard,3514.95
ORD004264,CUST00845,2024-05-31,2024-06-02,Express,1098.11
ORD004265,CUST00864,2023-02-24,2023-03-01,Standard,613.85
ORD004266,CUST01019,2023-06-15,2023-06-17,Express,1042.1
ORD004267,CUST00021,2023-01-07,2023-01-09,Express,24.36
ORD004268,CUST00936,2023-07-03,2023-07-08,Standard,202.02
ORD004269,CUST01139,2023-07-28,2023-07-30,Express,441.6
